1	-0.000000e+00
2	-0.000000e+00
3	-0.000000e+00
4	-0.000000e+00
5	-0.000000e+00
6	-0.000000e+00
7	-0.000000e+00
8	-0.000000e+00
9	-0.000000e+00
10	-0.000000e+00
11	-0.000000e+00
12	-0.000000e+00
13	-0.000000e+00
14	-0.000000e+00
15	-0.000000e+00
16	-0.000000e+00
17	-0.000000e+00
18	-0.000000e+00
19	-0.000000e+00
20	-0.000000e+00
21	-0.000000e+00
22	-0.000000e+00
23	-0.000000e+00
24	-0.000000e+00
25	-0.000000e+00
26	-0.000000e+00
27	-0.000000e+00
28	-0.000000e+00
29	-0.000000e+00
30	-0.000000e+00
31	-0.000000e+00
32	-0.000000e+00
33	-0.000000e+00
34	-0.000000e+00
35	-0.000000e+00
36	-0.000000e+00
37	-0.000000e+00
38	-0.000000e+00
39	-0.000000e+00
40	-0.000000e+00
41	-0.000000e+00
42	-0.000000e+00
43	-0.000000e+00
44	-0.000000e+00
45	-0.000000e+00
46	-0.000000e+00
47	-0.000000e+00
48	-0.000000e+00
49	-0.000000e+00
50	-0.000000e+00
51	-0.000000e+00
52	-0.000000e+00
53	-0.000000e+00
54	-0.000000e+00
55	-0.000000e+00
56	-0.000000e+00
57	-0.000000e+00
58	-0.000000e+00
59	-0.000000e+00
60	-0.000000e+00
61	-0.000000e+00
62	-0.000000e+00
63	-0.000000e+00
64	-0.000000e+00
65	-0.000000e+00
66	-0.000000e+00
67	-0.000000e+00
68	-0.000000e+00
69	-0.000000e+00
70	-0.000000e+00
71	-0.000000e+00
72	-0.000000e+00
73	-0.000000e+00
74	-0.000000e+00
75	-0.000000e+00
76	-0.000000e+00
77	-0.000000e+00
78	-0.000000e+00
79	-0.000000e+00
80	-0.000000e+00
81	-0.000000e+00
82	-0.000000e+00
83	-0.000000e+00
84	-0.000000e+00
85	-0.000000e+00
86	-0.000000e+00
87	-0.000000e+00
88	-0.000000e+00
89	-0.000000e+00
90	-0.000000e+00
91	-0.000000e+00
92	-0.000000e+00
93	-0.000000e+00
94	-0.000000e+00
95	-0.000000e+00
96	-0.000000e+00
97	-0.000000e+00
98	-0.000000e+00
99	-0.000000e+00
100	-0.000000e+00
101	-0.000000e+00
102	-0.000000e+00
103	-0.000000e+00
104	-0.000000e+00
105	-0.000000e+00
106	-0.000000e+00
107	-0.000000e+00
108	-0.000000e+00
109	-0.000000e+00
110	-0.000000e+00
111	-0.000000e+00
112	-0.000000e+00
113	-0.000000e+00
114	-0.000000e+00
115	-0.000000e+00
116	-0.000000e+00
117	-0.000000e+00
118	-0.000000e+00
119	-0.000000e+00
120	-0.000000e+00
121	-0.000000e+00
122	-0.000000e+00
123	-0.000000e+00
124	-0.000000e+00
125	-0.000000e+00
126	-0.000000e+00
127	-0.000000e+00
128	-0.000000e+00
129	-0.000000e+00
130	-0.000000e+00
131	-0.000000e+00
132	-0.000000e+00
133	-0.000000e+00
134	-0.000000e+00
135	-0.000000e+00
136	-0.000000e+00
137	-0.000000e+00
138	-0.000000e+00
139	-0.000000e+00
140	-0.000000e+00
141	-0.000000e+00
142	-0.000000e+00
143	-0.000000e+00
144	-0.000000e+00
145	-0.000000e+00
146	-0.000000e+00
147	-0.000000e+00
148	-0.000000e+00
149	-0.000000e+00
150	-0.000000e+00
151	-0.000000e+00
152	-0.000000e+00
153	-0.000000e+00
154	-0.000000e+00
155	-0.000000e+00
156	-0.000000e+00
157	-0.000000e+00
158	-0.000000e+00
